DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;SANTO INACIO DO PIAUI;Caatinga;0;0;0;"-7,472";"-42,131";;157.2
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;SANTO INACIO DO PIAUI;Caatinga;0;0;0;"-7,492";"-42,161";;51.6
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;CANTO DO BURITI;Cerrado;0;0;0;"-8,117";"-43,443";;62.7
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;CANTO DO BURITI;Cerrado;0;0;0;"-8,118";"-43,446";;61.1
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;CANTO DO BURITI;Cerrado;0;0;0;"-8,135";"-43,434";;71.6
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;CANTO DO BURITI;Cerrado;0;0;0;"-8,135";"-43,441";;77.9
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;JUREMA;Caatinga;0;0;0;"-9,223";"-43,189";;94.4
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;JUREMA;Caatinga;0;0;0;"-9,223";"-43,197";;182.3
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;CARACOL;Caatinga;0;0;0;"-9,228";"-43,231";;379
2018/08/01 15:50:00;AQUA_M-T;Brasil;PIAUI;CARACOL;Caatinga;0;0;0;"-9,228";"-43,239";;264.4
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;CACEQUI;Pampa;0;0;0;"-29,99";"-54,735";;7.5
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;CACEQUI;Pampa;0;0;0;-30;"-54,734";;9.4
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;CAMBARA DO SUL;Mata Atlantica;0;0;0;"-29,134";"-50,153";;6.1
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;BARAO;Mata Atlantica;0;0;0;"-29,381";"-51,542";;5.1
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;SAO GABRIEL;Pampa;0;0;0;"-30,053";"-54,661";;10.7
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;ROSARIO DO SUL;Pampa;0;0;0;"-30,122";"-54,754";;8.7
2018/08/01 17:20:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;TRIUNFO;Pampa;0;0;0;"-29,747";"-51,649";;6.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;MATEIROS;Cerrado;0;0;0;"-10,607";"-46,82";;79.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;MATEIROS;Cerrado;0;0;0;"-10,61";"-46,811";;376.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;MATEIROS;Cerrado;0;0;0;"-10,624";"-46,817";;301.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,735";"-50,098";;67.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,741";"-50,102";;81.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,775";"-50,313";;45.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,779";"-50,113";;35.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;PONTE ALTA DO TOCANTINS;Cerrado;0;0;0;"-11,019";"-47,177";;197.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;PONTE ALTA DO TOCANTINS;Cerrado;0;0;0;"-11,025";"-47,167";;233.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;ALMAS;Cerrado;0;0;0;"-11,032";"-47,202";;36.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;PONTE ALTA DO TOCANTINS;Cerrado;0;0;0;"-11,036";"-47,173";;30.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,084";"-51,167";;30.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,087";"-51,184";;154.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,09";"-51,178";;121.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,09";"-51,202";;66.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,093";"-51,196";;210.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,099";"-51,182";;61.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Amazonia;0;0;0;"-11,1";"-52,348";;25.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Amazonia;0;0;0;"-11,101";"-52,357";;48.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,102";"-51,2";;155.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Amazonia;0;0;0;"-11,102";"-52,363";;24.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,105";"-51,194";;139.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,12";"-50,498";;70.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,125";"-50,12";;41.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,128";"-50,141";;41.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,129";"-51,19";;309.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;LUCIARA;Cerrado;0;0;0;"-11,132";"-51,207";;144
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,133";"-50,113";;63.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,136";"-50,134";;171.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,14";"-50,155";;62.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,152";"-50,37";;30.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,153";"-50,153";;89.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,157";"-50,174";;117.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,208";"-50,478";;103.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,23";"-50,614";;24.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,233";"-50,309";;27.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,235";"-50,322";;24.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,259";"-50,469";;36
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,262";"-50,481";;122.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,262";"-50,488";;118.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,265";"-50,501";;34.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Amazonia;0;0;0;"-11,281";"-52,12";;67
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;MARCELANDIA;Amazonia;0;0;0;"-11,31";"-54,331";;14.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,392";"-50,633";;157.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,392";"-50,637";;105.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,422";"-50,42";;68.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,435";"-50,418";;79.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-11,436";"-50,426";;57.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;0;0;0;"-11,621";"-54,147";;20.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;ALTO BOA VISTA;Cerrado;0;0;0;"-11,824";"-51,696";;118.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;ALTO BOA VISTA;Cerrado;0;0;0;"-11,824";"-51,705";;65.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-11,844";"-50,029";;32.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-11,853";"-50,023";;49.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-11,857";"-50,043";;62.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-11,87";"-50,041";;22.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-11,879";"-50,018";;19.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SINOP;Amazonia;0;0;0;"-11,88";"-55,444";;8.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SINOP;Amazonia;0;0;0;"-11,881";"-55,453";;37.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-11,895";"-50,348";;77.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;JUINA;Cerrado;0;0;0;"-11,914";"-58,591";;11.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Cerrado;0;0;0;"-11,985";"-50,895";;34.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Cerrado;0;0;0;"-11,987";"-50,889";;51.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;PEIXE;Cerrado;0;0;0;"-12,023";"-48,363";;33
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-12,079";"-53,397";;105.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-12,081";"-53,409";;113.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-12,103";"-50,093";;19.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,248";"-54,38";;19
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,249";"-54,39";;19.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;BRASNORTE;Cerrado;0;0;0;"-12,334";"-58,116";;13.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-12,393";"-53,381";;21.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-12,395";"-53,393";;11.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-12,455";"-50,469";;76.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-12,468";"-50,466";;58.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;TOCANTINS;FORMOSO DO ARAGUAIA;Cerrado;0;0;0;"-12,483";"-50,405";;30.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;RIBEIRAO CASCALHEIRA;Cerrado;0;0;0;"-12,618";"-51,432";;42.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;RIBEIRAO CASCALHEIRA;Cerrado;0;0;0;"-12,621";"-51,448";;26
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;RIBEIRAO CASCALHEIRA;Cerrado;0;0;0;"-12,623";"-51,437";;48.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;COCALINHO;Cerrado;0;0;0;"-13,326";"-51,043";;36
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;COCALINHO;Cerrado;0;0;0;"-13,335";"-51,024";;33.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;COCALINHO;Cerrado;0;0;0;"-13,338";"-51,041";;20.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;RIBEIRAO CASCALHEIRA;Cerrado;0;0;0;"-13,357";"-51,715";;13.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;CANARANA;Cerrado;0;0;0;"-13,728";"-52,028";;20.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;CANARANA;Cerrado;0;0;0;"-13,731";"-52,021";;46.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;PARANATINGA;Cerrado;0;0;0;"-13,958";"-54,087";;28.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA MUTUM;Cerrado;0;0;0;"-14,078";"-56,125";;11.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA NAZARE;Cerrado;0;0;0;"-14,243";-52;;28.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;CAMPINAPOLIS;Cerrado;0;0;0;"-14,257";"-53,385";;144.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA NAZARE;Cerrado;0;0;0;"-14,444";"-52,105";;25.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA NAZARE;Cerrado;0;0;0;"-14,446";"-52,118";;20.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;ARAGUAIANA;Cerrado;0;0;0;"-14,515";"-51,477";;20.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA NAZARE;Cerrado;0;0;0;"-14,54";"-51,915";;25.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA NAZARE;Cerrado;0;0;0;"-14,541";"-51,909";;19.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA NAZARE;Cerrado;0;0;0;"-14,544";"-51,923";;39.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA BRASILANDIA;Cerrado;0;0;0;"-14,817";"-55,386";;30.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA BRASILANDIA;Cerrado;0;0;0;"-14,826";"-55,384";;25.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;BARRA DO GARCAS;Cerrado;0;0;0;"-15,494";"-52,986";;11
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;BARRA DO GARCAS;Cerrado;0;0;0;"-15,496";"-52,997";;8.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;BARRA DO GARCAS;Cerrado;0;0;0;"-15,504";"-52,984";;28.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;BARRA DO GARCAS;Cerrado;0;0;0;"-15,506";"-52,996";;17.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;BARRA DO GARCAS;Cerrado;0;0;0;"-15,508";"-53,007";;14.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO;PRIMAVERA DO LESTE;Cerrado;0;0;0;"-15,549";"-54,29";;10.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;IVORA;Mata Atlantica;0;0;0;"-29,497";"-53,628";;5.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;IVORA;Mata Atlantica;0;0;0;"-29,499";"-53,639";;4.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;SAO PAULO;CLEMENTINA;Mata Atlantica;0;0;0;"-21,589";"-50,522";;52.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;SAO PAULO;CLEMENTINA;Mata Atlantica;0;0;0;"-21,594";"-50,528";;73.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;QUERENCIA DO NORTE;Mata Atlantica;0;0;0;"-23,213";"-53,646";;5.7
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,274";"-52,524";;19.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,442";"-52,726";;10.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,444";"-52,736";;19
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,568";"-52,835";;4.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;CHOPINZINHO;Mata Atlantica;0;0;0;"-25,917";"-52,393";;7.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;ITAPEJARA D'OESTE;Mata Atlantica;0;0;0;"-25,982";"-52,951";;9.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;CORONEL DOMINGOS SOARES;Mata Atlantica;0;0;0;"-26,006";"-52,077";;9.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;PARANA;BARRACAO;Mata Atlantica;0;0;0;"-26,234";"-53,487";;8.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;PASSOS MAIA;Mata Atlantica;0;0;0;"-26,655";"-51,974";;9.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;CORONEL FREITAS;Mata Atlantica;0;0;0;"-26,92";"-52,699";;5
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;ITAPIRANGA;Mata Atlantica;0;0;0;"-27,089";"-53,742";;7.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;VICENTE DUTRA;Mata Atlantica;0;0;0;"-27,206";"-53,399";;11.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;TACURU;Mata Atlantica;0;0;0;"-23,587";"-54,781";;7.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PARANHOS;Mata Atlantica;0;0;0;"-23,676";"-55,224";;15.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PARANHOS;Mata Atlantica;0;0;0;"-23,677";"-55,234";;12.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;JAPORA;Mata Atlantica;0;0;0;"-23,746";"-54,541";;16.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;GOIAS;BOM JESUS DE GOIAS;Mata Atlantica;0;0;0;"-18,126";"-50,183";;20.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;GOIAS;CASTELANDIA;Mata Atlantica;0;0;0;"-18,129";"-50,199";;22.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;CAMPOS NOVOS;Mata Atlantica;0;0;0;"-27,338";"-51,376";;4.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;CAMPOS NOVOS;Mata Atlantica;0;0;0;"-27,384";"-51,272";;8.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;CAPAO ALTO;Mata Atlantica;0;0;0;"-28,042";"-50,643";;6.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,2";"-50,21";;12.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,268";"-50,388";;8.2
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;SAO JOAQUIM;Mata Atlantica;0;0;0;"-28,271";"-49,969";;11.4
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;SAO JOAQUIM;Mata Atlantica;0;0;0;"-28,273";"-49,981";;5.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,283";"-50,539";;7.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,289";"-50,396";;4.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,292";"-50,287";;8
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,293";"-50,281";;11.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,295";"-50,293";;5.6
2018/08/01 17:25:00;AQUA_M-T;Brasil;SANTA CATARINA;LAGES;Mata Atlantica;0;0;0;"-28,312";"-50,474";;6.1
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;LAGOA VERMELHA;Mata Atlantica;0;0;0;"-28,377";"-51,37";;4
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;BOM JESUS;Mata Atlantica;0;0;0;"-28,542";"-50,131";;4.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;ANDRE DA ROCHA;Mata Atlantica;0;0;0;"-28,556";"-51,514";;5.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;MUITOS CAPOES;Mata Atlantica;0;0;0;"-28,568";"-51,296";;6
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;BOM JESUS;Mata Atlantica;0;0;0;"-28,581";"-50,225";;5.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;EUGENIO DE CASTRO;Pampa;0;0;0;"-28,629";"-54,341";;5.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;MACAMBARA;Pampa;0;0;0;"-29,068";"-55,737";;5.5
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;MACAMBARA;Pampa;0;0;0;"-29,068";"-55,743";;6.9
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;TUPANCIRETA;Pampa;0;0;0;"-29,101";"-53,756";;4
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;TUPANCIRETA;Pampa;0;0;0;"-29,102";"-53,766";;7
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;TUPANCIRETA;Pampa;0;0;0;"-29,144";"-53,867";;3.8
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;ITAQUI;Pampa;0;0;0;"-29,317";"-56,286";;5.3
2018/08/01 17:25:00;AQUA_M-T;Brasil;RIO GRANDE DO SUL;ITAQUI;Pampa;0;0;0;"-29,324";"-56,28";;9.1
