DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2018/01/01 16:15:00;AQUA_M-T;Brasil;CEARA;CANINDE;Caatinga;0;0;0;"-4,598";"-39,151";;12.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;CEARA;CANINDE;Caatinga;0;0;0;"-4,597";"-39,142";;19.4
2018/01/01 16:15:00;AQUA_M-T;Brasil;CEARA;CARIUS;Caatinga;0;0;"0,340667068958";"-6,602";"-39,4";;52.9
2018/01/01 16:15:00;AQUA_M-T;Brasil;CEARA;CAMOCIM;Caatinga;0;0;0;"-2,951";"-40,885";;8.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;PIAUI;BATALHA;Caatinga;0;0;0;"-3,92";"-42,22";;36.2
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;SAO JOSE DE RIBAMAR;Amazonia;0;0;0;"-2,544";"-44,043";;15.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ITAPECURU MIRIM;Cerrado;0;0;0;"-3,461";"-44,456";;45.1
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;COROATA;Cerrado;0;0;0;"-4,226";"-44,265";;77.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;COROATA;Cerrado;0;0;0;"-4,224";"-44,251";;215.1
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;PERITORO;Cerrado;0;0;0;"-4,432";"-44,181";;11.1
2018/01/01 16:15:00;AQUA_M-T;Brasil;BAHIA;FORMOSA DO RIO PRETO;Cerrado;0;"3,65000033379";"0,0150925507769";"-11,088";"-45,497";;37.1
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;PORTO RICO DO MARANHAO;Amazonia;0;0;0;"-1,9";"-44,677";;18.1
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;PEDRO DO ROSARIO;Amazonia;0;0;0;"-2,871";"-45,229";;22
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ANAJATUBA;Amazonia;0;0;0;"-3,184";"-44,513";;22.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ANAJATUBA;Amazonia;0;0;0;"-3,181";"-44,499";;31.4
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;SANTA LUZIA;Amazonia;0;0;0;"-4,347";"-45,998";;34.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;SANTA LUZIA;Amazonia;0;0;0;"-4,345";"-45,978";;136.5
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;SANTA LUZIA;Amazonia;0;0;0;"-4,346";"-45,993";;81.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;SANTA LUZIA;Amazonia;0;0;0;"-4,343";"-45,974";;123
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;SANTA LUZIA;Amazonia;0;0;0;"-4,474";"-46,068";;31.8
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;MARAJA DO SENA;Cerrado;0;0;0;"-4,683";"-45,503";;52.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;MARAJA DO SENA;Cerrado;0;0;0;"-4,708";"-45,499";;41.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;MARAJA DO SENA;Cerrado;0;0;0;"-4,711";"-45,492";;17.4
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;GRAJAU;Cerrado;0;"0,774999916553";"0,679107308388";"-5,716";"-45,897";;24.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;AMAPA DO MARANHAO;Amazonia;0;0;0;"-1,645";"-45,934";;50.9
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;AMAPA DO MARANHAO;Amazonia;0;0;0;"-1,705";"-45,972";;18.6
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;AMAPA DO MARANHAO;Amazonia;0;0;0;"-1,717";"-45,882";;29.1
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;CACHOEIRA DO PIRIA;Amazonia;0;0;0;"-1,858";"-46,593";;56.2
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;CACHOEIRA DO PIRIA;Amazonia;0;0;0;"-1,856";"-46,574";;34.2
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;CACHOEIRA DO PIRIA;Amazonia;0;0;0;"-1,856";"-46,589";;34.2
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;GARRAFAO DO NORTE;Amazonia;0;0;0;"-2,204";"-46,988";;52.8
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;GARRAFAO DO NORTE;Amazonia;0;0;0;"-2,215";"-47,001";;87.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;GARRAFAO DO NORTE;Amazonia;0;0;0;"-2,212";"-46,98";;78.6
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;GARRAFAO DO NORTE;Amazonia;0;0;0;"-2,461";"-47,105";;52.8
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;MARANHAOZINHO;Amazonia;0;0;0;"-2,339";"-45,931";;25.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;BOM JARDIM;Amazonia;0;0;0;"-3,944";"-46,475";;33
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;BOM JARDIM;Amazonia;0;0;0;"-3,952";"-46,552";;67.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ITINGA DO MARANHAO;Amazonia;0;0;0;"-4,069";"-47,106";;44.3
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ITINGA DO MARANHAO;Amazonia;0;0;0;"-4,065";"-47,082";;227.5
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;BOM JARDIM;Amazonia;0;0;0;"-3,989";"-46,526";;54.8
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;BOM JARDIM;Amazonia;0;0;0;"-4,017";"-46,437";;61.4
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;BOM JARDIM;Amazonia;0;0;0;"-4,013";"-46,432";;46.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ALTO ALEGRE DO PINDARE;Amazonia;0;0;0;"-4,058";"-46,177";;96.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ACAILANDIA;Amazonia;0;0;0;"-4,646";"-47,015";;123.4
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ACAILANDIA;Amazonia;0;0;0;"-4,643";"-46,992";;150.4
2018/01/01 16:15:00;AQUA_M-T;Brasil;MARANHAO;ACAILANDIA;Amazonia;0;0;0;"-4,636";"-47,011";;177.7
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;CAPITAO POCO;Amazonia;0;0;0;"-1,67";"-47,187";;31.8
2018/01/01 16:15:00;AQUA_M-T;Brasil;PARA;CAPITAO POCO;Amazonia;0;0;0;"-1,665";"-47,181";;49.4
2018/01/01 17:50:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;"5,5";"0,00284561142325";"-13,543";"-53,857";;43.7
2018/01/01 17:50:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO XINGU;Amazonia;0;"13,1000003815";"0,00243754824623";"-10,596";"-52,287";;54.1
2018/01/01 17:50:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO XINGU;Amazonia;0;"13,1000003815";"0,00243754824623";"-10,598";"-52,291";;63.3
2018/01/01 17:50:00;AQUA_M-T;Brasil;MATO GROSSO;PEIXOTO DE AZEVEDO;Amazonia;0;"1,05000007153";"0,0493071712554";"-10,568";"-53,454";;52
2018/01/01 17:50:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO RIO CLARO;Cerrado;0;"0,674999952316";"0,00107003783341";"-13,681";"-56,663";;26.6
2018/01/01 17:55:00;AQUA_M-T;Brasil;RORAIMA;BOA VISTA;Amazonia;0;"3,02500009537";"0,0660208687186";"2,977";"-60,563";;39.8
2018/01/01 17:55:00;AQUA_M-T;Brasil;RORAIMA;BOA VISTA;Amazonia;0;0;"0,0304530095309";"3,159";"-60,394";;25.9
2018/01/01 17:55:00;AQUA_M-T;Brasil;AMAZONAS;FONTE BOA;Amazonia;0;"5,87500047684";"0,00116678897757";"-2,519";"-66,096";;5.7
2018/01/01 17:55:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;"0,0670860409737";"-2,085";"-54,27";;67.5
2018/01/01 17:55:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;"0,0670860409737";"-2,085";"-54,262";;54.3
2018/01/01 17:55:00;AQUA_M-T;Brasil;AMAZONAS;NOVO ARIPUANA;Amazonia;0;"2,9500002861";"0,000505032017827";"-6,105";"-59,913";;11.7
2018/01/01 17:55:00;AQUA_M-T;Brasil;RORAIMA;PACARAIMA;Amazonia;0;0;0;"4,4";"-60,779";;52.7
2018/01/02 16:55:00;AQUA_M-T;Brasil;CEARA;CARIUS;Caatinga;0;0;0;"-6,682";"-39,543";;64.2
2018/01/02 16:55:00;AQUA_M-T;Brasil;PIAUI;BARRAS;Caatinga;0;0;0;"-4,113";"-42,374";;37.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;PIAUI;BARRAS;Caatinga;0;0;0;"-4,108";"-42,346";;47
2018/01/02 16:55:00;AQUA_M-T;Brasil;PIAUI;BARRAS;Caatinga;0;0;0;"-4,191";"-42,382";;39.1
2018/01/02 16:55:00;AQUA_M-T;Brasil;CEARA;NOVA RUSSAS;Caatinga;0;0;0;"-4,678";"-40,431";;58
2018/01/02 16:55:00;AQUA_M-T;Brasil;CEARA;TAMBORIL;Caatinga;0;0;0;"-4,679";"-40,426";;54.8
2018/01/02 16:55:00;AQUA_M-T;Brasil;BAHIA;LUIS EDUARDO MAGALHAES;Cerrado;0;0;0;"-12,34";"-46,005";;9.6
2018/01/02 16:55:00;AQUA_M-T;Brasil;MARANHAO;SANTA LUZIA;Amazonia;0;0;0;"-4,457";"-46,093";;35.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;MARANHAO;BOM JESUS DAS SELVAS;Amazonia;0;0;0;"-4,699";"-46,929";;16.1
2018/01/02 16:55:00;AQUA_M-T;Brasil;MARANHAO;PERITORO;Cerrado;0;0;0;"-4,396";"-44,196";;22.4
2018/01/02 16:55:00;AQUA_M-T;Brasil;MARANHAO;MARAJA DO SENA;Cerrado;0;0;0;"-4,623";"-45,364";;14.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;MARANHAO;AMARANTE DO MARANHAO;Amazonia;0;0;0;"-4,96";"-46,836";;23
2018/01/02 16:55:00;AQUA_M-T;Brasil;MARANHAO;ESPERANTINOPOLIS;Cerrado;0;0;0;"-4,842";"-44,945";;56.4
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;MARABA;Amazonia;0;0;0;"-6,05";"-51,396";;11.1
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;PARAUAPEBAS;Amazonia;0;0;0;"-5,957";"-50,031";;2.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;SAO FELIX DO XINGU;Amazonia;0;0;0;"-6,231";"-51,31";;14.2
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;BANNACH;Amazonia;0;0;0;"-7,444";"-50,526";;14.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;BANNACH;Amazonia;0;0;0;"-7,443";"-50,517";;20.2
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;REDENCAO;Amazonia;0;0;0;"-7,886";"-50,145";;17.3
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;REDENCAO;Amazonia;0;0;0;"-7,867";"-50,009";;7.8
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;ALTAMIRA;Amazonia;0;0;0;"-8,815";"-54,949";;13.7
2018/01/02 16:55:00;AQUA_M-T;Brasil;PARA;SANTANA DO ARAGUAIA;Amazonia;0;0;0;"-9,331";"-50,536";;9.2
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;CASEARA;Cerrado;0;0;0;"-9,3";"-49,738";;6.3
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;PIUM;Cerrado;0;0;0;"-10,279";"-49,252";;8
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO XINGU;Amazonia;0;0;0;"-10,813";"-52,398";;17.4
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO XINGU;Amazonia;0;0;0;"-10,818";"-52,361";;15.7
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;SAO JOSE DO XINGU;Amazonia;0;0;0;"-10,885";"-52,334";;12.2
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;LAGOA DA CONFUSAO;Cerrado;0;0;0;"-10,576";"-49,922";;11.6
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;CRISTALANDIA;Cerrado;0;0;0;"-10,579";"-49,42";;9.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;CLAUDIA;Amazonia;0;0;0;"-11,588";"-55,01";;14.8
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;SANTA RITA DO TOCANTINS;Cerrado;0;0;0;"-11,021";"-49,554";;9.7
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;CANABRAVA DO NORTE;Amazonia;0;0;0;"-11,46";"-51,67";;8.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;SAO FELIX DO ARAGUAIA;Cerrado;0;0;0;"-11,374";"-50,967";;12
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;CRIXAS DO TOCANTINS;Cerrado;0;0;0;"-11,191";"-48,757";;15.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;SANTA CARMEM;Amazonia;0;0;0;"-12,076";"-54,749";;36.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,248";"-54,374";;21.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;QUERENCIA;Amazonia;0;0;0;"-12,003";"-52,565";;11.8
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,305";"-54,702";;10.1
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,408";"-54,793";;45.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;VERA;Amazonia;0;0;0;"-12,515";"-55,145";;16.6
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;NOVA UBIRATA;Amazonia;0;0;0;"-12,848";"-54,671";;20.9
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;SANDOLANDIA;Cerrado;0;0;0;"-12,22";"-49,847";;6.7
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,889";"-54,157";;22
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,887";"-54,14";;18.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,946";"-54,076";;16.8
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-13,094";"-53,894";;17.5
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-13,171";"-53,493";;18.4
2018/01/02 16:55:00;AQUA_M-T;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-13,174";"-52,968";;9.6
2018/01/02 16:55:00;AQUA_M-T;Brasil;TOCANTINS;SAO SALVADOR DO TOCANTINS;Cerrado;0;0;0;"-12,565";"-48,329";;32.6
2018/01/02 17:00:00;AQUA_M-T;Brasil;MARANHAO;SAO BERNARDO;Cerrado;0;0;0;"-3,265";"-42,399";;30.2
2018/01/02 17:00:00;AQUA_M-T;Brasil;MARANHAO;SAO BERNARDO;Cerrado;0;0;0;"-3,268";"-42,42";;113.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;PORTO GRANDE;Amazonia;0;0;0;"0,677";"-51,444";;16.9
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;ITAUBAL;Amazonia;0;0;0;"0,607";"-50,772";;9.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;ITAUBAL;Amazonia;0;0;0;"0,609";"-50,763";;16.9
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;MACAPA;Amazonia;0;0;0;"0,057";"-51,148";;14.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;MAZAGAO;Amazonia;0;0;0;"-0,034";"-51,583";;10.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;MAZAGAO;Amazonia;0;0;0;"-0,032";"-51,575";;14.1
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;MAZAGAO;Amazonia;0;0;0;"-0,333";"-51,875";;6.9
2018/01/02 17:00:00;AQUA_M-T;Brasil;AMAPA;MAZAGAO;Amazonia;0;0;0;"-0,429";"-51,584";;10.6
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;OBIDOS;Amazonia;0;0;0;"-1,532";"-55,441";;11.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,411";"-53,95";;9.4
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,507";"-54,121";;8.7
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-1,466";"-53,825";;9.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,546";"-54,104";;18.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-1,505";"-53,819";;10.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,572";"-54,147";;30.6
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,572";"-54,078";;20.6
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,571";"-54,067";;16.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;OBIDOS;Amazonia;0;0;0;"-1,744";"-55,31";;9.2
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,572";"-54,072";;40.4
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;ALMEIRIM;Amazonia;0;0;0;"-1,388";"-52,631";;7.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;SAO CAETANO DE ODIVELAS;Amazonia;0;0;0;"-0,748";"-48,055";;30.6
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;ALMEIRIM;Amazonia;0;0;0;"-1,417";"-52,637";;12.1
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;ALMEIRIM;Amazonia;0;0;0;"-1,415";"-52,627";;74.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;ALENQUER;Amazonia;0;0;0;"-1,764";"-54,486";;107.4
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;OBIDOS;Amazonia;0;0;0;"-1,921";"-55,279";;13.9
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;OBIDOS;Amazonia;0;0;0;"-1,922";"-55,273";;17.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;ALMEIRIM;Amazonia;0;0;0;"-1,616";"-53,081";;6.1
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,808";"-54,306";;52.2
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-1,71";"-53,471";;11.7
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-1,846";"-54,277";;64.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;CURUCA;Amazonia;0;0;0;"-0,93";"-47,897";;26.9
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;OBIDOS;Amazonia;0;0;0;"-1,999";"-55,262";;22.2
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;SAO CAETANO DE ODIVELAS;Amazonia;0;0;0;"-0,978";"-47,943";;54.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PORTO DE MOZ;Amazonia;0;0;0;"-1,83";"-52,887";;31.4
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PORTO DE MOZ;Amazonia;0;0;0;"-1,829";"-52,877";;14.1
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-2,077";"-54,387";;9.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MONTE ALEGRE;Amazonia;0;0;0;"-2,18";"-54,336";;23.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-2,084";"-53,51";;8.7
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PEIXE-BOI;Amazonia;0;0;0;"-1,189";"-47,221";;17.1
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PEIXE-BOI;Amazonia;0;0;0;"-1,202";"-47,232";;42.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;SANTAREM;Amazonia;0;0;0;"-2,401";"-55,508";;13
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PORTO DE MOZ;Amazonia;0;0;0;"-1,974";"-52,094";;4.8
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-2,292";"-53,899";;29.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-2,283";"-53,832";;23.1
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;MELGACO;Amazonia;0;0;0;"-1,849";"-50,775";;19.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;SANTAREM;Amazonia;0;0;0;"-2,454";"-54,825";;10.2
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;PRAINHA;Amazonia;0;0;0;"-2,323";"-53,906";;6.4
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;SANTA MARIA DO PARA;Amazonia;0;0;0;"-1,451";"-47,541";;13.3
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;SANTAREM;Amazonia;0;0;0;"-2,68";"-55,613";;12.5
2018/01/02 17:00:00;AQUA_M-T;Brasil;PARA;OUREM;Amazonia;0;0;0;"-1,476";"-47,067";;22.9
